title,author,subject,additional_subjects,first_publish_year,cover_id,cover_url,edition_count,ratings_average,ratings_count,key
Daring to Dream,Nora Roberts,Romance,"Love stories, American, Open Library Staff Picks, Fiction, Romance, Friendship",1996,319546,https://covers.openlibrary.org/b/id/319546-L.jpg,19,,0,/works/OL111426W
The River's End,James Oliver Curwood,Romance,"adventure-exploration, romance",1919,7426405,https://covers.openlibrary.org/b/id/7426405-L.jpg,19,,0,/works/OL3739421W
The Sparrow,Mary Doria Russell,Romance,"Fiction, Historical Fiction, Jesuits, Life on other planets, Literature",1996,809738,https://covers.openlibrary.org/b/id/809738-L.jpg,19,,0,/works/OL2732491W
Montana,Debbie Macomber,Romance,"Contemporary Romance, Fiction, Ranch life, Romance, Montana, fiction",1997,1867546,https://covers.openlibrary.org/b/id/1867546-L.jpg,19,,0,/works/OL1911651W
Here I stay,Barbara Michaels,Romance,"Fiction, Romance, Large type books, Fiction, psychological, Maryland, fiction",1983,38786,https://covers.openlibrary.org/b/id/38786-L.jpg,19,,0,/works/OL1960311W
Temptation Ridge,Robyn Carr,Romance,"Man-woman relationships, Fiction, Romance, Contemporary Romance, Fiction, romance, contemporary",2009,14543610,https://covers.openlibrary.org/b/id/14543610-L.jpg,19,,0,/works/OL4279462W
Killing Time,Linda Howard,Romance,"Romance, Women detectives, Detective and mystery stories, Suspense, Serial murders",2005,210652,https://covers.openlibrary.org/b/id/210652-L.jpg,19,,0,/works/OL491819W
Public secrets,Nora Roberts,Romance,"Children of celebrities, Romance, Open Library Staff Picks, Contemporary, Fiction",1990,6975634,https://covers.openlibrary.org/b/id/6975634-L.jpg,19,,0,/works/OL111610W
The Wolf Gift,Anne Rice,Romance,"Werewolves, Fiction, New York Times bestseller, nyt:combined_print_fiction=2012-03-03, Bites and stings",2012,9324139,https://covers.openlibrary.org/b/id/9324139-L.jpg,19,,0,/works/OL16283170W
The Heir (The Selection #4),Kiera Cass,Romance,"Fiction, Contests, Marriage, Princesses, Social classes",2015,7434840,https://covers.openlibrary.org/b/id/7434840-L.jpg,19,,0,/works/OL17104741W
Mañana en la batalla piensa en mí,Javier Marías,Romance,"Fiction, Secrecy, Spanish Authors, Novela española, Literatura espanhola",1994,598354,https://covers.openlibrary.org/b/id/598354-L.jpg,19,,0,/works/OL953050W
Verity,Colleen Hoover,Romance,"Fiction, romance, contemporary, suspense, New York Times bestseller, Family secrets in fiction, Man-woman relationships, fiction, Secrecy in fiction",2018,8747160,https://covers.openlibrary.org/b/id/8747160-L.jpg,19,,0,/works/OL20068530W
Outlander,Diana Gabaldon,Romance,"Man-woman relationships, fiction, Historical fiction, Culloden, Battle of, Scotland, 1746, Jacobite Rebellion, 1745-1746 in fiction, History",1991,14428230,https://covers.openlibrary.org/b/id/14428230-L.jpg,19,,0,/works/OL3261155W
Three weeks in Paris,"Barbara Taylor Bradford, Burton",Romance,"Fiction, romance, general, Paris (france), fiction, Fiction, Women designers, Class reunions",2002,3232874,https://covers.openlibrary.org/b/id/3232874-L.jpg,19,,0,/works/OL11375122W
Call Me by Your Name,"André Aciman, Armie Hammer, André Aciman, Naʻamah Toren",Romance,"LGBT, Italy, Summer, Love, Romance",2007,11123807,https://covers.openlibrary.org/b/id/11123807-L.jpg,19,,0,/works/OL8034526W
The Great Roxhythe,Georgette Heyer,Romance,"Historical fiction, Romance, Fiction, Fiction, romance, historical, general, Fiction, historical, general",1922,6920100,https://covers.openlibrary.org/b/id/6920100-L.jpg,19,,0,/works/OL4092634W
Tilly,Catherine Cookson,Romance,"Catherine Cookson, British author, Fiction, Classic, Adult",1980,366027,https://covers.openlibrary.org/b/id/366027-L.jpg,18,,0,/works/OL48436W
Pleasure,"Eric Jerome Dickey, eric jorome dickey",Romance,"Romance, African Americans, Fiction, Fiction, erotica, Large type books",2005,2815772,https://covers.openlibrary.org/b/id/2815772-L.jpg,18,,0,/works/OL98625W
Life sentences,Laura Lippman,Romance,"Fiction, Women authors in fiction, Women authors, Romance, Suspense",2009,6399816,https://covers.openlibrary.org/b/id/6399816-L.jpg,18,,0,/works/OL2538249W
"De nuevo, el amor",Doris Lessing,Romance,"Fiction, Theater, Theater in fiction, Middle-aged women, Middle-aged women in fiction",1991,5273358,https://covers.openlibrary.org/b/id/5273358-L.jpg,18,,0,/works/OL31210W
The Grey Beginning,"Barbara Michaels, Leamer",Romance,"Romance, Fiction, General, Fiction - General, Large type books",1984,4942420,https://covers.openlibrary.org/b/id/4942420-L.jpg,18,,0,/works/OL1960313W
Dakota Born,Debbie Macomber,Romance,"Fiction, Romance, Contemporary Romance, North dakota, fiction, Fiction, romance, general",1999,1458693,https://covers.openlibrary.org/b/id/1458693-L.jpg,18,,0,/works/OL1911383W
Works (Poems / Wuthering Heights),Emily Brontë,Romance,"British and irish fiction (fictional works by one author), Chang pian xiao shuo, Children's fiction, Classic fiction, Classic Literature",1907,12390904,https://covers.openlibrary.org/b/id/12390904-L.jpg,18,,0,/works/OL21170W
The Shadow of the East,E. M. Hull,Romance,"Romance, Classic Literature, Fiction, Fiction, romance, general",1921,5608921,https://covers.openlibrary.org/b/id/5608921-L.jpg,18,,0,/works/OL6101935W
Full Bloom (Full),"Janet Evanovich, Charlotte Hughes",Romance,"Max Holt (Fictitious character), Detective and mystery stories, Bed and breakfast accommodations, Jamie Swift (Fictitious character), Open Library Staff Picks",2005,875162,https://covers.openlibrary.org/b/id/875162-L.jpg,18,,0,/works/OL14915059W
The Infinite Sea,Richard Yancey,Romance,"Aliens, Survival skills, war stories, Science fiction, War",2014,7385181,https://covers.openlibrary.org/b/id/7385181-L.jpg,18,,0,/works/OL17305107W
The One Plus One,Jojo Moyes,Romance,"Romance, Stepchildren, Contemporary Women, Single mothers, Contemporary",2014,8083684,https://covers.openlibrary.org/b/id/8083684-L.jpg,18,,0,/works/OL17799744W
Innocence,Dean Koontz,Romance,"romance, paranormal, politics, horror, Fiction, fantasy, contemporary",2013,10111196,https://covers.openlibrary.org/b/id/10111196-L.jpg,18,,0,/works/OL18020246W
March,Geraldine Brooks,Romance,"Fathers and daughters, Fiction, Historical Fiction, History, March family (Fictitious characters)",2005,14355980,https://covers.openlibrary.org/b/id/14355980-L.jpg,18,,0,/works/OL2011279W
The Cruel Prince,Holly Black,Romance,"Fairies--Fiction., Sisters--Fiction., Orphans--Fiction., Princes--Fiction., Courts and courtiers--Fiction.",2018,8361789,https://covers.openlibrary.org/b/id/8361789-L.jpg,18,,0,/works/OL17850410W
Kabalmysteriet,Jostein Gaarder,Romance,"Vater, Sohn, Fantasie, Philosophie, Jugendbuch",1990,1004080,https://covers.openlibrary.org/b/id/1004080-L.jpg,18,,0,/works/OL922370W
It Starts with Us,Colleen Hoover,Romance,"Contemporary, Romance, Friendship, Fiction, Young Adult Fiction",2022,12749873,https://covers.openlibrary.org/b/id/12749873-L.jpg,18,,0,/works/OL27733867W
The Game of Kings,Dorothy Dunnett,Romance,"Fiction, romance, History, Soldiers of fortune, Tudor",1961,421802,https://covers.openlibrary.org/b/id/421802-L.jpg,17,,0,/works/OL568652W
Fireside,Susan Childress,Romance,"Fiction, Fathers and sons in fiction, Baseball players, Public relations consultants in fiction, Baseball players in fiction",2009,10305106,https://covers.openlibrary.org/b/id/10305106-L.jpg,17,,0,/works/OL4778033W
Home before dark,Susan Childress,Romance,"Fiction, Women photographers, Sisters, Teenage girls, Mothers and daughters",2003,771452,https://covers.openlibrary.org/b/id/771452-L.jpg,17,,0,/works/OL4778083W
The Flame and the Flower,Kathleen E. Woodiwiss,Romance,"Fiction, Romance, Social life and customs, Manners and customs, Historical Romance",1972,234717,https://covers.openlibrary.org/b/id/234717-L.jpg,17,,0,/works/OL59383W
Genuine Lies,Nora Roberts,Romance,"Open Library Staff Picks, Contemporary, Fiction, Romance, Suspense",1991,6975688,https://covers.openlibrary.org/b/id/6975688-L.jpg,17,,0,/works/OL111598W
Vision in White,Nora Roberts,Romance,"Weddings, Wedding supplies and services industry, Fiction, Romance, Planning",2009,6028240,https://covers.openlibrary.org/b/id/6028240-L.jpg,17,,0,/works/OL111486W
A CROWNING MERCY,"Bernard Cornwell, Susannah Kells",Romance,"England, fiction, Fiction, historical, general, Fiction, Historical Fiction, History",2003,11819,https://covers.openlibrary.org/b/id/11819-L.jpg,17,,0,/works/OL265676W
Rogue,Danielle Steel,Romance,"Fiction, Romance, Contemporary, Literature, Divorced parents, Life change events, Large type books",2008,2411994,https://covers.openlibrary.org/b/id/2411994-L.jpg,17,,0,/works/OL19747W
311 Pelican Court,"Debbie Macomber, Sandra Burr",Romance,"Mystery, Romance, Private Investigators, Bed and breakfast accommodations, Cedar Cove Series #3- Fiction",2003,1471619,https://covers.openlibrary.org/b/id/1471619-L.jpg,17,,0,/works/OL1911538W
50 Harbor Street,"Debbie Macomber, Sandra Burr",Romance,"Bed and breakfast accommodations, Open Library Staff Picks, Married people, Fiction, Romance",2004,1473100,https://covers.openlibrary.org/b/id/1473100-L.jpg,17,,0,/works/OL1911541W
Fall from grace,Danielle Steel,Romance,"Fiction, Fashion, Women executives, Widows, Fashion design",2018,9228066,https://covers.openlibrary.org/b/id/9228066-L.jpg,17,,0,/works/OL19735521W
House On Olive Street,Robyn Carr,Romance,"Fiction, romance, contemporary, Friendship, fiction, Fiction, Relationship Novel, Romance",1999,14543687,https://covers.openlibrary.org/b/id/14543687-L.jpg,17,,0,/works/OL4279454W
Second chance pass,Robyn Carr,Romance,"Fiction, Man-woman relationships, Widows, Triangles (Interpersonal relations), Small cities",2009,6560869,https://covers.openlibrary.org/b/id/6560869-L.jpg,17,,0,/works/OL4279479W
Just Ella,Margaret Peterson Haddix,Romance,"Ella, cinderella, just Ella, princess, queen",1999,435575,https://covers.openlibrary.org/b/id/435575-L.jpg,17,,0,/works/OL548168W
Savor the Moment,"Nora Roberts, Angela Dawe",Romance,"Female friendship, Weddings, Fiction, Romance, Bakers",2010,7246361,https://covers.openlibrary.org/b/id/7246361-L.jpg,17,,0,/works/OL15080731W
Summer by the sea,Susan Childress,Romance,"Fiction, First loves, Restaurateurs, Seaside resorts, Restaurants",2004,6797422,https://covers.openlibrary.org/b/id/6797422-L.jpg,17,,0,/works/OL15833439W
Heiress,Janet Dailey,Romance,"Fiction, Inheritance and succession, Romance, Sisters, Large type books",1987,855207,https://covers.openlibrary.org/b/id/855207-L.jpg,17,,0,/works/OL14862506W
P.S. I Still Love You,Jenny Han,Romance,"Social Issues, Young adult fiction, Girls & Women, Fiction, Triangles (Interpersonal relations)",2000,7434792,https://covers.openlibrary.org/b/id/7434792-L.jpg,17,,0,/works/OL17356811W
Exit West,Mohsin Hamid,Romance,"Man-woman relationships, FICTION, Cultural Heritage, magic realist fiction, Civil wars",2017,7909066,https://covers.openlibrary.org/b/id/7909066-L.jpg,17,,0,/works/OL17635446W
Mean Streak,Sandra Brown,Romance,"Fiction, Thriller, Missing person, mystery, suspense",2014,9700215,https://covers.openlibrary.org/b/id/9700215-L.jpg,17,,0,/works/OL17199360W
Shadow Spell,Nora Roberts,Romance,"Magic, Falconers, Witches, Fiction, FICTION / Romance / General",2014,7480681,https://covers.openlibrary.org/b/id/7480681-L.jpg,17,,0,/works/OL17388889W
Punk 57,Penelope Douglas,Romance,"Romance, New Adult, Contemporary, Young Adult, Contemporary Romance",2016,10107803,https://covers.openlibrary.org/b/id/10107803-L.jpg,17,,0,/works/OL20808172W
Side Effects,Woody Allen,Romance,"American, Fiction, Comedy, American Short stories, American wit and humor",1975,207410,https://covers.openlibrary.org/b/id/207410-L.jpg,17,,0,/works/OL3495954W
La tempestad,Juan Manuel de Prada,Romance,"Art thieves, Romance, Literatura espanhola, Fiction, Tempest (Giorgione)",1997,2202888,https://covers.openlibrary.org/b/id/2202888-L.jpg,17,,0,/works/OL16949324W
Joy street,Frances Parkinson Keyes,Romance,"Frances Parkinson Keyes, American, 1930s, Adult, HIstory",1950,9364061,https://covers.openlibrary.org/b/id/9364061-L.jpg,17,,0,/works/OL12100652W
Without Mercy,Lisa Jackson,Romance,"Students, Crimes against, Boarding schools in fiction, Romance, Suspense",2010,6686941,https://covers.openlibrary.org/b/id/6686941-L.jpg,17,,0,/works/OL14906161W
Grande sertão,João Guimarães Rosa,Romance,"Exhibitions, Romance",1956,13909068,https://covers.openlibrary.org/b/id/13909068-L.jpg,17,,0,/works/OL1756937W
A Will and a Way,Nora Roberts,Romance,"Fiction, romance, contemporary, 1980s, Contemporary, Romance, Inheritance and succession",1986,6463418,https://covers.openlibrary.org/b/id/6463418-L.jpg,16,,0,/works/OL446155W
Tribute,Nora Roberts,Romance,"Motion picture actors and actresses, Grandmothers, Granddaughters, Romance, Farms",2008,6972684,https://covers.openlibrary.org/b/id/6972684-L.jpg,16,,0,/works/OL111539W
The River Knows,Jayne Ann Krentz,Romance,"Women booksellers, Suicide, Fiction, Romance, Antiquarian booksellers",2007,2590219,https://covers.openlibrary.org/b/id/2590219-L.jpg,16,,0,/works/OL112338W
Romance & legend of chivalry,A. R. Hope Moncrieff,Romance,"Romance, History and criticism, Chivalry, Romances",1912,1792955,https://covers.openlibrary.org/b/id/1792955-L.jpg,16,,0,/works/OL107828W
Secrets she left behind,Diane Chamberlain,Romance,"Families, Relationship Novel, Arson, Teenagers, Fiction",2009,12745264,https://covers.openlibrary.org/b/id/12745264-L.jpg,16,,0,/works/OL14961077W
The Sweetest Dream,Doris Lessing,Romance,"Fiction, Mothers and daughters, British, Nineteen sixties, Social conditions",2001,1463,https://covers.openlibrary.org/b/id/1463-L.jpg,16,,0,/works/OL31225W
Thursdays at Eight,"Debbie Macomber, Laural Merlington",Romance,"Female friendship, Psychological fiction, Fiction, Relationship Novel, Romance",2001,6824714,https://covers.openlibrary.org/b/id/6824714-L.jpg,16,,0,/works/OL1911512W
A Wanton Woman,Vanessa Vale,Romance,"Serie:Mail_Order_Bride_of_Slate_Springs, Fiction, romance, Fiction, romance, general, Romance, Fiction",2016,10425374,https://covers.openlibrary.org/b/id/10425374-L.jpg,16,,0,/works/OL22060148W
Un furieux amour,"Jennifer Wilde, Jennifer Wilde",Romance,"collectionID:Abodice_ripper, Dramatic Fiction, Historical Fiction, Romance Fiction, Fiction, general",1976,6583393,https://covers.openlibrary.org/b/id/6583393-L.jpg,16,,0,/works/OL4961700W
Calico palace,Gwen Bristow,Romance,"Fiction, Gold mines and mining, Gold mines and mining in fiction, California in fiction, romance",1970,6385862,https://covers.openlibrary.org/b/id/6385862-L.jpg,16,,0,/works/OL53157W
Persuading Annie,Melissa Nathan,Romance,"Appreciation, Family-owned business enterprises, Fiction, Humor (Fiction), Literature",1998,1396987,https://covers.openlibrary.org/b/id/1396987-L.jpg,16,,0,/works/OL6033132W
Crimson Roses,Grace Livingston Hill,Romance,"Fiction, Young women, Large type books, Romance",1928,7379011,https://covers.openlibrary.org/b/id/7379011-L.jpg,16,,0,/works/OL14848405W
The Rogue,Janet Dailey,Romance,"collectionID:Wbodice_ripper, Janet Dailey, Adult, Fiction, Literature",1980,409425,https://covers.openlibrary.org/b/id/409425-L.jpg,16,,0,/works/OL14862496W
Saint Odd,Dean Koontz,Romance,"Fiction, Cooks, Amerikanisches Englisch, Paranormal, Romance",2015,12882830,https://covers.openlibrary.org/b/id/12882830-L.jpg,16,,0,/works/OL17470003W
The magician of Lublin,Isaac Bashevis Singer,Romance,"Fiction, Jews in fiction, Jews, Literatura norte-americana, Romance",1960,2097685,https://covers.openlibrary.org/b/id/2097685-L.jpg,16,,0,/works/OL1345099W
The Darkest Pleasure,Gena Showalter,Romance,"Paranormal, Fiction, Romance, Fantasy, Immortality",2008,6953990,https://covers.openlibrary.org/b/id/6953990-L.jpg,16,,0,/works/OL5813817W
Lawless,Diana Palmer,Romance,"Arranged marriage, Children of prisoners, Contemporary Romance, Fiction, Sexual tension",2003,771484,https://covers.openlibrary.org/b/id/771484-L.jpg,16,,0,/works/OL1902475W
Another Thing to Fall,Laura Lippman,Romance,"Actresses, Mystery, Actresses in fiction, Women private investigators in fiction, Television programs in fiction",2008,2314655,https://covers.openlibrary.org/b/id/2314655-L.jpg,16,,0,/works/OL2538257W
Icebreaker,Hannah Grace,Romance,"Figure skating, Hockey, Young adult, Romance, sports",2020,13180728,https://covers.openlibrary.org/b/id/13180728-L.jpg,16,,0,/works/OL28952677W
Left to die,Lisa Jackson,Romance,"Fiction, Women detectives, Serial murderers, Traffic accidents, Serial murders",2008,7259693,https://covers.openlibrary.org/b/id/7259693-L.jpg,15,,0,/works/OL5683323W
Malice,Lisa Jackson,Romance,"Rick Bentz (Fictitious character), Detectives, Detective and mystery stories, Serial murders, Reuben Montoya (Fictitious character)",2009,6298029,https://covers.openlibrary.org/b/id/6298029-L.jpg,15,,0,/works/OL5683324W
"Comfort and Joy (Hannah, Kristin)",Kristin Hannah,Romance,"Absence and presumption of death, Survival after airplane accidents, shipwrecks, Fiction, Romance, Identity (Psychology)",2005,877943,https://covers.openlibrary.org/b/id/877943-L.jpg,15,,0,/works/OL488450W
Foreign Fruit,Jojo Moyes,Romance,"Community life, Fiction, Female friendship, Seaside resorts, Single women",2003,11590092,https://covers.openlibrary.org/b/id/11590092-L.jpg,15,,0,/works/OL5959693W
The White People,Frances Hodgson Burnett,Romance,"Ghosts, Romance, Phantoms, Scottish Highlands, London",1917,2037343,https://covers.openlibrary.org/b/id/2037343-L.jpg,15,,0,/works/OL69689W
The bay at midnight,Diane Chamberlain,Romance,"Judicial error, Relationship Novel, Crimes against, Murder victims' families, Romance",2005,12745268,https://covers.openlibrary.org/b/id/12745268-L.jpg,15,,0,/works/OL2571790W
